Date,StockName,CurrentPrice,Sector,MarketCap,Volume,PERatio,DividendYield,Momentum,Volatility,RelativeStrength,MarketMovementClass
2023-01-25,FinanceStock9,371.41,Finance,22295733303.71,712639.71,5.33,0.0415,0.08,0.0512,92.08,7
2023-01-26,FinanceStock9,397.41,Finance,21664757962.34,463622.76,47.53,0.0539,-0.06,0.0735,24.02,7
2023-01-27,FinanceStock9,397.41,Finance,18317115788.91,586323.35,21.05,0.0131,1.29,0.0015,66.4,4
2023-01-28,FinanceStock9,397.41,Finance,37204356086.44,913085.5,14.42,0.0032,0.73,0.0538,96.79,4
2023-01-29,FinanceStock9,401.39,Finance,24264922683.1,534751.82,6.25,0.0197,2.19,0.0687,55.73,5
2023-01-30,FinanceStock9,401.39,Finance,11518524505.52,569303.08,8.97,0.0331,0.83,0.1071,99.06,4
2023-01-31,FinanceStock9,393.36,Finance,19794045785.4,336235.11,24.83,0.0686,0.73,0.0351,20.35,2
2023-02-01,FinanceStock9,397.29,Finance,2747850574.24,889713.29,19.81,0.0252,0.71,0.0019,4.78,5
2023-02-02,FinanceStock9,397.29,Finance,34087831998.63,402093.93,13.96,0.034,0.74,0.0205,76.19,4
2023-02-03,FinanceStock9,397.29,Finance,39271710799.67,470624.76,7.62,0.021,-1.18,0.022,94.76,4
2023-02-04,FinanceStock9,397.29,Finance,10949516789.16,594896.49,37.47,0.0753,0.04,0.1037,77.47,4
2023-02-05,FinanceStock9,397.29,Finance,22136144671.76,123594.54,10.68,0.0424,0.96,0.2325,96.88,4
2023-02-06,FinanceStock9,397.29,Finance,2898851835.68,556171.09,42.85,0.0797,-1.82,0.0706,90.67,4
2023-02-07,FinanceStock9,389.35,Finance,24111169780.8,411657.28,6.85,0.0278,0.89,0.1122,94.88,2
2023-02-08,FinanceStock9,381.56,Finance,31034105029.54,64806.22,29.22,0.0056,1.03,0.0502,64.75,2
2023-02-09,FinanceStock9,408.27,Finance,29265366983.66,925412.02,28.27,0.0094,-1.07,0.0081,59.25,7
2023-01-01,FinanceStock10,246.42,Finance,491525120.84,202892.09,27.11,0.076,-1.23,0.1899,71.47,4
2023-01-02,FinanceStock10,246.42,Finance,7538945748.27,416708.23,14.8,0.0773,-0.33,0.0937,2.58,4
2023-01-03,FinanceStock10,241.49,Finance,18900859468.07,209163.48,8.6,0.038,0.59,0.0667,91.51,2
2023-01-04,FinanceStock10,243.91,Finance,16740481360.87,61809.53,40.23,0.0676,0.04,0.1433,23.29,5
2023-01-05,FinanceStock10,246.35,Finance,17980663454.94,980953.56,12.01,0.0181,0.63,0.0623,18.69,5
2023-01-06,FinanceStock10,236.49,Finance,23615633712.79,34569.04,42.59,0.0292,0.19,0.1199,90.16,2
2023-01-07,FinanceStock10,243.59,Finance,462992745.11,84658.05,16.27,0.0535,-0.1,0.099,60.7,6
2023-01-08,FinanceStock10,238.72,Finance,19262430443.48,967654.83,17.09,0.0396,0.12,0.0837,50.28,2
2023-01-09,FinanceStock10,229.17,Finance,10258589098.28,340763.61,28.48,0.0469,-0.88,0.1404,5.29,2
2023-01-10,FinanceStock10,229.17,Finance,21899799657.82,247750.08,19.56,0.0147,-1.15,0.0256,35.62,4
2023-01-11,FinanceStock10,229.17,Finance,12936855058.91,392597.94,23.91,0.045,0.46,0.0227,27.07,4
2023-01-12,FinanceStock10,229.17,Finance,13136628970.12,882891.88,47.39,0.0592,0.25,0.0622,41.03,4
2023-01-13,FinanceStock10,229.17,Finance,1344226698.19,199151.52,40.57,0.0363,-0.89,0.1522,85.44,4
2023-01-14,FinanceStock10,229.17,Finance,6407350484.83,126326.82,16.34,0.0737,1.0,0.2437,59.64,4
2023-01-15,FinanceStock10,229.17,Finance,18540488919.59,528053.39,10.25,0.0103,0.72,0.0061,30.84,4
2023-01-16,FinanceStock10,231.46,Finance,17740309342.16,255334.32,6.64,0.0081,-0.84,0.0642,37.13,5
2023-01-17,FinanceStock10,231.46,Finance,16855182296.09,122098.91,23.29,0.0388,1.32,0.0169,17.17,4
2023-01-18,FinanceStock10,233.77,Finance,16269489518.04,560312.11,36.48,0.033,0.4,0.0869,52.47,5
2023-01-19,FinanceStock10,233.77,Finance,8056289556.28,907797.91,31.43,0.0068,1.58,0.031,79.41,4
2023-01-20,FinanceStock10,233.77,Finance,20941472412.06,274991.75,23.48,0.0719,0.31,0.0661,85.9,4
2023-01-21,FinanceStock10,224.42,Finance,19442774059.34,327413.71,13.02,0.0191,-1.53,0.0503,32.06,2
2023-01-22,FinanceStock10,215.45,Finance,6532647957.86,576560.98,24.88,0.0277,0.46,0.0289,75.68,2
2023-01-23,FinanceStock10,215.45,Finance,16093772850.01,160460.38,10.86,0.0277,-0.61,0.0734,6.33,4
2023-01-24,FinanceStock10,206.83,Finance,17790485450.46,637445.45,16.39,0.0444,2.11,0.0375,23.32,2
2023-01-25,FinanceStock10,208.9,Finance,6606871764.03,697190.34,5.73,0.0298,0.61,0.208,7.27,5
2023-01-26,FinanceStock10,208.9,Finance,4712767785.97,680267.44,41.14,0.045,0.82,0.1224,35.55,4
2023-01-27,FinanceStock10,210.99,Finance,6366578596.01,575500.79,38.54,0.0303,-0.39,0.1868,81.8,5
2023-01-28,FinanceStock10,217.32,Finance,11944342501.99,664851.54,45.65,0.0079,0.76,0.098,82.37,6
2023-01-29,FinanceStock10,219.49,Finance,9239489311.48,98446.5,24.7,0.0185,0.97,0.0747,7.55,5
2023-01-30,FinanceStock10,221.68,Finance,9607575697.58,600103.29,9.03,0.027,-0.18,0.1371,22.36,5
2023-01-31,FinanceStock10,228.33,Finance,8017947441.69,169374.59,30.34,0.0755,0.18,0.0965,86.18,6
2023-02-01,FinanceStock10,228.33,Finance,22710481190.81,682379.98,8.33,0.0794,-1.61,0.0697,55.79,4
2023-02-02,FinanceStock10,228.33,Finance,2182707476.47,11414.06,25.23,0.0669,-1.01,0.0976,15.97,4
2023-02-03,FinanceStock10,223.77,Finance,6541483386.8,794911.64,45.76,0.078,0.44,0.0305,32.83,2
2023-02-04,FinanceStock10,214.82,Finance,18717466985.85,639744.58,12.41,0.0344,1.0,0.0898,45.34,2
2023-02-05,FinanceStock10,229.85,Finance,1475601796.39,361465.11,26.69,0.0403,1.14,0.0913,87.47,7
2023-02-06,FinanceStock10,236.75,Finance,19106645232.34,852074.4,29.77,0.0661,-0.83,0.1605,31.69,6
2023-02-07,FinanceStock10,236.75,Finance,6930205752.55,961995.33,19.08,0.0078,-0.69,0.0042,11.05,4
2023-02-08,FinanceStock10,232.01,Finance,10897852842.46,438918.42,40.99,0.0592,-1.84,0.0815,31.65,2
2023-02-09,FinanceStock10,232.01,Finance,1428085029.89,22693.43,40.8,0.0382,-0.36,0.0505,93.25,4
2023-01-01,HealthcareStock1,431.16,Healthcare,21014694165.52,525120.39,48.89,0.0773,0.61,0.0557,19.72,4
2023-01-02,HealthcareStock1,422.53,Healthcare,28704045525.36,410951.09,46.92,0.0071,0.84,0.0023,90.41,2
2023-01-03,HealthcareStock1,414.08,Healthcare,15444095843.53,622930.19,12.17,0.0774,-1.33,0.2178,59.9,2
2023-01-04,HealthcareStock1,397.52,Healthcare,9321472367.98,932175.48,45.88,0.0625,-1.41,0.0803,90.96,2
2023-01-05,HealthcareStock1,397.52,Healthcare,3227366238.59,909915.53,48.1,0.0062,-1.89,0.0311,39.28,4
2023-01-06,HealthcareStock1,389.57,Healthcare,22684265278.07,958399.56,27.64,0.0066,-1.53,0.115,85.59,2
2023-01-07,HealthcareStock1,389.57,Healthcare,7826877399.29,199194.57,39.59,0.0212,-0.71,0.0645,32.17,4
2023-01-08,HealthcareStock1,389.57,Healthcare,36766112579.73,932414.11,14.31,0.0287,0.03,0.119,46.06,4
2023-01-09,HealthcareStock1,401.26,Healthcare,37345113064.43,389731.72,27.13,0.0717,-0.77,0.1774,22.97,6
2023-01-10,HealthcareStock1,393.23,Healthcare,1864176498.59,646936.03,16.81,0.0042,0.69,0.0613,85.15,2
2023-01-11,HealthcareStock1,393.23,Healthcare,16590804192.48,978075.16,14.03,0.0172,-0.85,0.0541,37.94,4
2023-01-12,HealthcareStock1,405.03,Healthcare,25079095787.25,417827.08,47.05,0.0039,0.32,0.1407,61.56,6
2023-01-13,HealthcareStock1,376.68,Healthcare,15406359412.25,652662.43,36.41,0.0511,-0.63,0.0278,42.71,1
2023-01-14,HealthcareStock1,361.61,Healthcare,34285850797.05,480419.16,19.28,0.0613,-1.97,0.0021,81.2,2
2023-01-15,HealthcareStock1,365.22,Healthcare,24699362841.76,56494.78,30.48,0.0611,-0.37,0.05,88.25,5
2023-01-16,HealthcareStock1,339.66,Healthcare,25651058384.77,479035.56,25.1,0.0006,-0.48,0.1099,54.08,1
2023-01-17,HealthcareStock1,339.66,Healthcare,23966464711.1,956420.26,28.91,0.032,0.13,0.0428,29.82,4
2023-01-18,HealthcareStock1,326.07,Healthcare,27524752087.31,368559.79,34.72,0.0377,0.43,0.1276,6.07,2
2023-01-19,HealthcareStock1,326.07,Healthcare,17971464785.56,441686.5,38.69,0.0662,0.17,0.1382,93.48,4
2023-01-20,HealthcareStock1,329.33,Healthcare,27799347752.26,310176.11,24.33,0.0377,-0.23,0.0142,92.85,5
2023-01-21,HealthcareStock1,329.33,Healthcare,22077418357.39,912461.12,20.55,0.0497,0.5,0.0627,35.06,4
2023-01-22,HealthcareStock1,329.33,Healthcare,17725354396.43,10238.59,15.86,0.0167,0.75,0.0615,27.97,4
2023-01-23,HealthcareStock1,322.75,Healthcare,16434943840.09,866988.59,15.86,0.0063,1.29,0.0749,55.07,2
2023-01-24,HealthcareStock1,325.97,Healthcare,31293415517.21,794735.85,32.17,0.0395,-1.06,0.0354,66.67,5
2023-01-25,HealthcareStock1,319.45,Healthcare,18845297438.0,590900.23,25.06,0.0669,-0.37,0.1671,53.77,2
2023-01-26,HealthcareStock1,319.45,Healthcare,25113374003.63,400859.21,34.07,0.012,-0.17,0.0639,72.95,4
2023-01-27,HealthcareStock1,297.09,Healthcare,6332100391.64,492211.72,44.52,0.0422,-0.03,0.0775,49.04,1
2023-01-28,HealthcareStock1,285.21,Healthcare,22948787649.79,254495.76,45.48,0.0729,0.03,0.069,67.71,2
2023-01-29,HealthcareStock1,285.21,Healthcare,3984501622.52,604947.62,6.54,0.0398,-0.34,0.0375,36.5,4
2023-01-30,HealthcareStock1,285.21,Healthcare,17880932467.35,83684.13,27.67,0.0146,1.9,0.1023,55.67,4
2023-01-31,HealthcareStock1,285.21,Healthcare,9761378534.28,767455.53,24.47,0.0387,1.19,0.154,30.98,4
2023-02-01,HealthcareStock1,273.8,Healthcare,2738723872.93,923991.51,36.02,0.0102,1.12,0.1743,83.56,2
2023-02-02,HealthcareStock1,254.63,Healthcare,6219884543.01,890851.5,5.41,0.0161,0.11,0.0459,26.17,1
2023-02-03,HealthcareStock1,244.45,Healthcare,926693962.43,252297.63,44.67,0.0333,0.42,0.0221,40.8,2
2023-02-04,HealthcareStock1,239.56,Healthcare,12503781836.83,909002.85,41.2,0.0053,0.66,0.1767,90.75,2
2023-02-05,HealthcareStock1,229.98,Healthcare,12388820841.87,880668.07,23.45,0.0386,-0.17,0.0326,32.45,2
2023-02-06,HealthcareStock1,236.88,Healthcare,6865671131.05,466260.05,35.21,0.013,1.72,0.0098,86.69,6
2023-02-07,HealthcareStock1,236.88,Healthcare,15926760149.87,135020.64,47.56,0.0106,-0.74,0.0865,93.36,4
2023-02-08,HealthcareStock1,236.88,Healthcare,17914459985.31,226868.58,24.94,0.0494,-0.34,0.0232,96.24,4
2023-02-09,HealthcareStock1,239.25,Healthcare,6642553188.14,824532.64,28.32,0.0369,0.76,0.1743,72.99,5
2023-01-01,HealthcareStock2,211.36,Healthcare,14844029095.44,714010.6,7.34,0.0688,-1.68,0.0296,24.18,4
2023-01-02,HealthcareStock2,211.36,Healthcare,18767735275.35,384564.11,38.74,0.0077,0.25,0.0012,77.04,4
2023-01-03,HealthcareStock2,207.13,Healthcare,10489622708.18,241288.52,23.43,0.0624,-0.73,0.0726,92.22,2
2023-01-04,HealthcareStock2,207.13,Healthcare,7997807385.25,506916.22,32.23,0.0448,1.28,0.3539,17.64,4
2023-01-05,HealthcareStock2,209.2,Healthcare,11429559608.32,139769.06,39.48,0.0746,-0.15,0.0509,13.55,5
2023-01-06,HealthcareStock2,209.2,Healthcare,2541442786.43,934647.54,13.26,0.0202,-1.72,0.1372,79.47,4
2023-01-07,HealthcareStock2,209.2,Healthcare,3745970212.87,274537.8,27.91,0.0118,1.18,0.2003,71.47,4
2023-01-08,HealthcareStock2,215.48,Healthcare,19675923876.98,946614.86,16.01,0.0105,0.63,0.0315,97.21,6
2023-01-09,HealthcareStock2,217.63,Healthcare,2588027390.41,947953.72,24.05,0.0007,-0.59,0.0075,54.39,5
2023-01-10,HealthcareStock2,217.63,Healthcare,10418060977.94,617038.66,44.1,0.053,1.28,0.0264,90.56,4
2023-01-11,HealthcareStock2,208.93,Healthcare,11211297693.09,291666.84,7.12,0.0535,-0.13,0.0144,81.24,2
2023-01-12,HealthcareStock2,211.02,Healthcare,19312128848.94,272632.24,45.68,0.0257,-0.63,0.0073,4.39,5
2023-01-13,HealthcareStock2,211.02,Healthcare,9496465771.6,263729.45,13.57,0.0536,-0.32,0.2405,35.5,4
2023-01-14,HealthcareStock2,211.02,Healthcare,20347791822.81,645163.88,6.05,0.0344,-0.38,0.0716,9.46,4
2023-01-15,HealthcareStock2,211.02,Healthcare,12871003544.4,574609.38,7.41,0.0112,-1.25,0.0523,50.41,4
2023-01-16,HealthcareStock2,211.02,Healthcare,6133649004.72,948940.9,42.91,0.0578,-1.24,0.0026,97.83,4
2023-01-17,HealthcareStock2,206.8,Healthcare,10186617395.23,370479.85,33.77,0.0103,-1.66,0.0512,88.78,2
2023-01-18,HealthcareStock2,192.32,Healthcare,17589403883.4,834664.2,18.39,0.0631,-1.9,0.0258,36.26,1
2023-01-19,HealthcareStock2,184.63,Healthcare,18268054404.44,48899.03,34.47,0.0354,-1.56,0.2833,70.29,2
2023-01-20,HealthcareStock2,177.24,Healthcare,3577654960.45,222419.17,38.22,0.0151,-1.41,0.0364,86.16,2
2023-01-21,HealthcareStock2,182.56,Healthcare,9553481586.93,358785.8,15.53,0.004,0.85,0.1275,53.36,6
2023-01-22,HealthcareStock2,188.04,Healthcare,7564969102.99,696924.71,27.02,0.041,-0.33,0.1699,47.08,6
2023-01-23,HealthcareStock2,188.04,Healthcare,17698599667.54,336028.06,6.9,0.0397,-1.26,0.0169,76.05,4
2023-01-24,HealthcareStock2,201.2,Healthcare,19039778422.33,205134.98,44.39,0.0564,1.91,0.2174,84.96,7
2023-01-25,HealthcareStock2,201.2,Healthcare,7634995220.12,498315.02,31.06,0.0151,0.29,0.0673,63.33,4
2023-01-26,HealthcareStock2,193.15,Healthcare,11746121625.3,129751.06,8.54,0.0422,1.56,0.1706,8.92,2
2023-01-27,HealthcareStock2,193.15,Healthcare,3535409856.28,987229.09,30.25,0.055,-0.65,0.028,97.59,4
2023-01-28,HealthcareStock2,189.29,Healthcare,8131236985.05,653365.28,6.11,0.0648,-1.76,0.0291,6.16,2
2023-01-29,HealthcareStock2,185.5,Healthcare,16622530425.69,689163.98,16.25,0.0052,0.67,0.1771,40.45,2
2023-01-30,HealthcareStock2,185.5,Healthcare,4167231177.88,672915.14,48.68,0.0141,-1.46,0.1866,44.67,4
2023-01-31,HealthcareStock2,181.79,Healthcare,15032079430.28,490403.05,29.45,0.0244,-0.89,0.0628,69.01,2
2023-02-01,HealthcareStock2,181.79,Healthcare,7664659922.88,474485.72,21.55,0.008,1.08,0.1258,66.58,4
2023-02-02,HealthcareStock2,178.16,Healthcare,8293196885.39,201512.76,14.47,0.0018,-0.16,0.0218,22.75,2
2023-02-03,HealthcareStock2,174.59,Healthcare,2376804439.52,642870.25,8.38,0.0107,-1.36,0.1228,70.79,2
2023-02-04,HealthcareStock2,174.59,Healthcare,4599844447.6,654319.67,10.23,0.0429,-1.65,0.0447,60.4,4
2023-02-05,HealthcareStock2,176.34,Healthcare,17614773595.83,611685.14,23.21,0.018,-0.14,0.1689,36.73,5
2023-02-06,HealthcareStock2,181.63,Healthcare,6804053997.5,379710.15,22.26,0.0669,1.19,0.1572,33.41,6
2023-02-07,HealthcareStock2,183.45,Healthcare,880175154.83,872089.2,28.07,0.0319,2.09,0.0035,1.28,5
2023-02-08,HealthcareStock2,185.28,Healthcare,8379691798.88,349536.85,11.22,0.0352,-2.56,0.0098,67.87,5
2023-02-09,HealthcareStock2,185.28,Healthcare,17820280191.49,603284.74,41.34,0.0087,-1.65,0.104,56.95,4
2023-01-01,HealthcareStock3,414.67,Healthcare,3394016550.89,851814.53,14.58,0.0535,1.25,0.0161,12.51,2
2023-01-02,HealthcareStock3,398.08,Healthcare,22342308088.33,946914.87,23.67,0.0262,0.67,0.0167,83.69,2
2023-01-03,HealthcareStock3,445.85,Healthcare,1442010726.15,121729.56,32.43,0.0656,-0.97,0.0796,78.7,8
2023-01-04,HealthcareStock3,428.02,Healthcare,16080112161.45,510751.13,30.22,0.0583,1.23,0.1581,58.54,2
2023-01-05,HealthcareStock3,428.02,Healthcare,27567639224.53,266854.68,8.81,0.0095,0.0,0.1544,84.04,4
2023-01-06,HealthcareStock3,428.02,Healthcare,33862556478.22,357465.87,23.21,0.0315,0.14,0.0025,16.68,4
2023-01-07,HealthcareStock3,398.06,Healthcare,31117454614.26,260060.15,42.33,0.0563,-0.12,0.0603,66.2,1
2023-01-08,HealthcareStock3,398.06,Healthcare,25247983139.53,455102.92,13.49,0.0406,1.37,0.0126,73.55,4
2023-01-09,HealthcareStock3,398.06,Healthcare,4866358197.14,723410.13,27.51,0.0715,0.69,0.2154,14.81,4
2023-01-10,HealthcareStock3,398.06,Healthcare,727293660.89,176913.06,31.14,0.0572,0.24,0.0486,67.18,4
2023-01-11,HealthcareStock3,398.06,Healthcare,448671616.61,128957.67,29.05,0.054,1.59,0.0569,52.19,4
2023-01-12,HealthcareStock3,382.13,Healthcare,7646339585.35,841598.24,37.62,0.0716,-1.0,0.0519,58.02,2
2023-01-13,HealthcareStock3,393.6,Healthcare,12869822029.41,673551.44,13.46,0.05,-1.11,0.0631,31.32,6
2023-01-14,HealthcareStock3,385.73,Healthcare,34827032211.6,403215.02,16.04,0.0359,1.14,0.0837,97.12,2
2023-01-15,HealthcareStock3,385.73,Healthcare,33265851663.86,570204.44,12.08,0.0552,2.18,0.0194,88.97,4
2023-01-16,HealthcareStock3,385.73,Healthcare,34798831833.38,753162.32,26.99,0.0483,-0.32,0.0117,32.66,4
2023-01-17,HealthcareStock3,385.73,Healthcare,2536914098.59,33645.35,25.25,0.0266,-1.63,0.0425,16.47,4
2023-01-18,HealthcareStock3,385.73,Healthcare,20035559296.16,208152.67,19.38,0.0473,0.82,0.0817,71.63,4
2023-01-19,HealthcareStock3,385.73,Healthcare,18600529169.94,645855.38,6.73,0.0497,0.0,0.1533,35.75,4
2023-01-20,HealthcareStock3,378.01,Healthcare,24433644889.23,695873.19,44.19,0.0274,0.34,0.15,88.28,2
2023-01-21,HealthcareStock3,378.01,Healthcare,19749314545.69,582098.31,38.72,0.0772,0.05,0.0722,61.49,4
2023-01-22,HealthcareStock3,378.01,Healthcare,3882961478.31,770408.48,38.63,0.0249,0.87,0.0497,7.24,4
2023-01-23,HealthcareStock3,381.79,Healthcare,10082913272.88,597054.9,47.12,0.0542,1.71,0.0771,34.4,5
2023-01-24,HealthcareStock3,374.16,Healthcare,37292666057.37,753282.33,34.01,0.0284,1.55,0.032,53.74,2
2023-01-25,HealthcareStock3,377.9,Healthcare,1628442888.36,373084.56,15.67,0.0358,0.26,0.004,55.41,5
2023-01-26,HealthcareStock3,389.23,Healthcare,595352321.35,750756.42,45.64,0.0112,-0.16,0.0871,93.37,6
2023-01-27,HealthcareStock3,389.23,Healthcare,20714311641.01,149714.86,5.04,0.0648,0.23,0.0718,91.46,4
2023-01-28,HealthcareStock3,381.45,Healthcare,25504447260.66,87911.59,32.17,0.0131,-0.9,0.1063,46.34,2
2023-01-29,HealthcareStock3,381.45,Healthcare,6849324080.25,744221.44,18.62,0.053,0.48,0.0873,12.82,4
2023-01-30,HealthcareStock3,381.45,Healthcare,9716803493.61,750891.5,16.79,0.0705,-0.11,0.0148,61.38,4
2023-01-31,HealthcareStock3,366.19,Healthcare,14560551494.01,716188.51,34.67,0.05,-0.82,0.1455,10.29,2
2023-02-01,HealthcareStock3,366.19,Healthcare,18633627810.35,711677.98,16.2,0.026,1.09,0.0571,89.73,4
2023-02-02,HealthcareStock3,366.19,Healthcare,16879454421.25,40516.37,44.56,0.001,-0.02,0.0683,34.19,4
2023-02-03,HealthcareStock3,377.18,Healthcare,1287948663.38,585610.65,29.7,0.0175,1.89,0.0884,72.71,6
2023-02-04,HealthcareStock3,320.6,Healthcare,30055789840.67,172880.12,15.51,0.0211,0.72,0.0448,25.7,0
2023-02-05,HealthcareStock3,298.16,Healthcare,6883254813.32,65950.53,9.65,0.0345,0.09,0.1565,25.35,1
2023-02-06,HealthcareStock3,307.1,Healthcare,27850694663.68,571138.04,20.95,0.0305,1.58,0.0612,45.16,6
2023-02-07,HealthcareStock3,310.17,Healthcare,29300707460.98,342586.69,30.23,0.0076,-0.38,0.132,20.62,5
2023-02-08,HealthcareStock3,313.28,Healthcare,5222413163.94,461104.21,32.26,0.0553,0.96,0.0305,56.83,5
2023-02-09,HealthcareStock3,313.28,Healthcare,2398696942.81,470042.57,41.93,0.0492,-0.02,0.1279,11.85,4
2023-01-01,HealthcareStock4,16.68,Healthcare,1169532693.73,792357.3,18.31,0.0397,-1.8,0.1583,23.13,4
2023-01-02,HealthcareStock4,16.02,Healthcare,327885987.17,64779.06,13.92,0.0007,-1.48,0.1023,97.31,2
2023-01-03,HealthcareStock4,15.7,Healthcare,553075458.89,364262.75,5.38,0.0671,0.09,0.0974,54.36,2
2023-01-04,HealthcareStock4,15.7,Healthcare,617129049.82,650750.06,7.01,0.0043,2.16,0.1861,88.78,4
2023-01-05,HealthcareStock4,15.07,Healthcare,1242240333.33,217946.86,22.73,0.0253,-1.09,0.031,50.36,2
2023-01-06,HealthcareStock4,15.22,Healthcare,680456744.4,495707.44,43.19,0.0565,-1.7,0.0067,88.49,5
2023-01-07,HealthcareStock4,15.22,Healthcare,348411164.15,276428.56,41.14,0.0035,-0.46,0.1284,49.22,4
2023-01-08,HealthcareStock4,15.37,Healthcare,643705439.35,542118.82,7.22,0.0002,0.79,0.1119,12.13,5
2023-01-09,HealthcareStock4,14.76,Healthcare,615107715.4,651358.67,37.04,0.0143,0.66,0.0446,86.35,2
2023-01-10,HealthcareStock4,14.76,Healthcare,261396571.37,823583.44,39.62,0.0477,-1.23,0.084,12.19,4
2023-01-11,HealthcareStock4,14.76,Healthcare,869734199.28,365745.6,26.39,0.0291,0.76,0.0267,16.39,4
2023-01-12,HealthcareStock4,14.76,Healthcare,220543907.1,628694.33,37.8,0.0746,0.15,0.064,5.71,4
2023-01-13,HealthcareStock4,14.9,Healthcare,796614704.29,672654.87,42.42,0.012,-0.77,0.0386,46.85,5
2023-01-14,HealthcareStock4,14.9,Healthcare,60599446.56,282146.7,6.48,0.0336,-1.04,0.0421,90.58,4
2023-01-15,HealthcareStock4,14.9,Healthcare,241754291.89,922509.4,39.09,0.0585,-0.92,0.0641,21.1,4
2023-01-16,HealthcareStock4,14.9,Healthcare,339095338.12,444284.98,40.19,0.0627,1.43,0.0229,83.86,4
2023-01-17,HealthcareStock4,14.9,Healthcare,351936401.11,281271.66,19.17,0.0093,-0.87,0.068,45.53,4
2023-01-18,HealthcareStock4,15.35,Healthcare,174131750.12,723065.24,35.93,0.0077,0.13,0.0778,36.37,6
2023-01-19,HealthcareStock4,15.35,Healthcare,406474645.89,696574.74,6.79,0.0672,2.07,0.0786,22.12,4
2023-01-20,HealthcareStock4,15.35,Healthcare,1188941174.46,478481.06,32.8,0.0365,-0.01,0.0976,84.18,4
2023-01-21,HealthcareStock4,15.5,Healthcare,645595926.2,237783.65,23.27,0.0661,0.14,0.1547,80.61,5
2023-01-22,HealthcareStock4,15.5,Healthcare,1001244074.38,253175.26,9.92,0.0636,-0.28,0.0491,85.51,4
2023-01-23,HealthcareStock4,15.5,Healthcare,1509050130.01,979936.99,17.07,0.0033,-0.43,0.1808,10.08,4
2023-01-24,HealthcareStock4,15.5,Healthcare,63355196.96,871494.72,11.24,0.0102,0.97,0.0624,39.76,4
2023-01-25,HealthcareStock4,15.5,Healthcare,375418215.12,485841.55,29.83,0.0505,-0.01,0.0343,33.34,4
2023-01-26,HealthcareStock4,15.5,Healthcare,891428197.99,441233.27,23.67,0.0586,0.91,0.0506,25.0,4
2023-01-27,HealthcareStock4,15.5,Healthcare,913730889.4,376040.43,26.87,0.0251,-0.37,0.046,10.55,4
2023-01-28,HealthcareStock4,15.5,Healthcare,1029667332.01,951100.31,37.84,0.0042,2.1,0.1385,97.61,4
2023-01-29,HealthcareStock4,15.5,Healthcare,1405100003.58,92208.37,13.6,0.0353,1.26,0.0337,98.83,4
2023-01-30,HealthcareStock4,15.5,Healthcare,88283399.15,803159.79,32.2,0.0159,1.7,0.0036,77.04,4
2023-01-31,HealthcareStock4,15.5,Healthcare,483983846.68,974005.16,34.85,0.0327,0.97,0.0924,24.22,4
2023-02-01,HealthcareStock4,15.19,Healthcare,812181263.98,297087.52,33.3,0.0094,-1.29,0.0923,0.02,2
2023-02-02,HealthcareStock4,14.59,Healthcare,1362775437.04,868681.09,15.51,0.0623,0.36,0.0083,37.36,2
2023-02-03,HealthcareStock4,14.59,Healthcare,106335263.04,402284.87,48.37,0.0431,-0.65,0.0364,70.35,4
2023-02-04,HealthcareStock4,14.59,Healthcare,554573290.24,951431.94,6.0,0.0243,-0.23,0.0548,25.23,4
2023-02-05,HealthcareStock4,14.59,Healthcare,1204198859.71,112115.29,47.44,0.0636,0.57,0.0861,38.5,4
2023-02-06,HealthcareStock4,14.59,Healthcare,1145697924.01,963156.96,10.7,0.0337,-2.33,0.0358,36.32,4
2023-02-07,HealthcareStock4,14.0,Healthcare,964358136.9,441852.27,13.77,0.0653,-0.06,0.1415,29.85,2
2023-02-08,HealthcareStock4,14.0,Healthcare,413465299.28,243647.85,37.87,0.0032,-0.44,0.0595,93.61,4
2023-02-09,HealthcareStock4,14.0,Healthcare,519746539.74,874657.54,22.77,0.0268,-0.52,0.1245,31.67,4
2023-01-01,HealthcareStock5,335.04,Healthcare,19480234448.24,75233.24,13.61,0.0326,-0.17,0.0599,66.41,2
